"","SAMPLEID","StationID","RefSamp","Reference","LONG","PrecipWs","L3Eco","PrecipCat","ClayWs","K2OWs","Al2O3Ws","WetIndexWs","Fe2O3Cat","PermWs","NWs","ElevCat","WtDepWs","WsAreaSqKm","SandWs","MgOCat","CFS","TmeanCat","SWs","LAT","SampDate"
"KS_Clint_0477_Rep1","KS_Clint_0477_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,1992-05-13
"KS_Clint_0474_Rep1","KS_Clint_0474_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,1984-07-12
"KS_Clint_0480_Rep1","KS_Clint_0480_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2005-11-03
"KS_Liz_3039_Rep1","KS_Liz_3039_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2014-07-14
"KS_Clint_0473_Rep1","KS_Clint_0473_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,1983-09-28
"KS_Liz_3036_Rep1","KS_Liz_3036_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2009-06-15
"KS_Clint_0475_Rep1","KS_Clint_0475_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,1990-09-12
"KS_Clint_0476_Rep1","KS_Clint_0476_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,1991-07-23
"KS_Liz_3035_Rep1","KS_Liz_3035_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2007-08-07
"KS_Liz_3040_Rep1","KS_Liz_3040_Rep1","KS_MMI_Site001","Ref","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2016-07-18
"KS_Clint_0479_Rep1","KS_Clint_0479_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2004-08-13
"KS_Liz_3038_Rep1","KS_Liz_3038_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2011-08-02
"KS_Liz_3037_Rep1","KS_Liz_3037_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2010-07-27
"KS_Clint_0472_Rep1","KS_Clint_0472_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,1982-05-06
"KS_Clint_0478_Rep1","KS_Clint_0478_Rep1","KS_MMI_Site001","No","Ref",-96.31618,1001.13491270125,"eco3_29",1033.28704913696,37.0146,1.05872394020973,5.71857281900693,802.037444983911,16.0170001983696,1.39824450244381,0.141825846387673,247.222217391304,157.049664237718,1110.357,9.7295,1.09155404567826,65.19,14.6325379060652,0.75089981009884,37.00375,2003-07-30
"KS_Clint_0443_Rep1","KS_Clint_0443_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1989-04-25
"KS_Clint_0440_Rep1","KS_Clint_0440_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1986-04-30
"KS_Clint_0437_Rep1","KS_Clint_0437_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1983-07-28
"KS_Clint_0434_Rep1","KS_Clint_0434_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1980-05-14
"KS_Clint_0435_Rep1","KS_Clint_0435_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1981-10-28
"KS_Clint_0441_Rep1","KS_Clint_0441_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1987-07-21
"KS_Clint_0450_Rep1","KS_Clint_0450_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1996-05-22
"KS_Clint_0451_Rep1","KS_Clint_0451_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1997-10-01
"KS_Clint_0439_Rep1","KS_Clint_0439_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1986-01-29
"KS_Clint_0436_Rep1","KS_Clint_0436_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1982-04-22
"KS_Clint_0454_Rep1","KS_Clint_0454_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2000-10-10
"KS_Clint_0442_Rep1","KS_Clint_0442_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1988-09-28
"KS_Clint_0456_Rep1","KS_Clint_0456_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2002-09-23
"KS_Clint_0453_Rep1","KS_Clint_0453_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1999-08-19
"KS_Clint_0458_Rep1","KS_Clint_0458_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2004-08-12
"KS_Clint_0459_Rep1","KS_Clint_0459_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2005-08-11
"KS_Clint_0460_Rep1","KS_Clint_0460_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2006-06-28
"KS_Clint_0461_Rep1","KS_Clint_0461_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2010-05-11
"KS_Clint_0462_Rep1","KS_Clint_0462_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2011-06-14
"KS_Clint_0463_Rep1","KS_Clint_0463_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2012-05-07
"KS_Clint_0464_Rep1","KS_Clint_0464_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2013-10-23
"KS_Clint_0465_Rep1","KS_Clint_0465_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2015-08-06
"KS_Clint_0466_Rep1","KS_Clint_0466_Rep1","KS_MMI_Site002","Strs","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2017-07-18
"KS_Clint_0467_Rep1","KS_Clint_0467_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2018-06-27
"KS_Clint_0455_Rep1","KS_Clint_0455_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2001-08-29
"KS_Clint_0446_Rep1","KS_Clint_0446_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1992-05-13
"KS_Clint_0447_Rep1","KS_Clint_0447_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1993-08-30
"KS_Clint_0444_Rep1","KS_Clint_0444_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1990-09-07
"KS_Clint_0445_Rep1","KS_Clint_0445_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1991-07-23
"KS_Clint_0457_Rep1","KS_Clint_0457_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,2003-07-30
"KS_Clint_0438_Rep1","KS_Clint_0438_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1984-09-26
"KS_Clint_0448_Rep1","KS_Clint_0448_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1994-09-13
"KS_Clint_0449_Rep1","KS_Clint_0449_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1995-09-21
"KS_Clint_0452_Rep1","KS_Clint_0452_Rep1","KS_MMI_Site002","No","Strs",-95.59228,1028.35129375202,"eco3_40",1091.62025016708,36.329,1.1100403855713,5.78803413396669,849.570883893027,3.66979848431913,1.80653030444474,0.104369835108227,224.826015037594,119.737856357021,8546.4324,11.4959,2.49942476139515,564,14.4131061000835,0.473468757661532,37.00553,1998-08-11
"KS_Clint_0529_Rep1","KS_Clint_0529_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1981-05-15
"KS_Clint_0533_Rep1","KS_Clint_0533_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1990-10-03
"KS_Clint_0528_Rep1","KS_Clint_0528_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1980-09-23
"KS_Liz_3105_Rep1","KS_Liz_3105_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,2009-05-27
"KS_Clint_0530_Rep1","KS_Clint_0530_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1985-07-17
"KS_Liz_3104_Rep1","KS_Liz_3104_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,2007-05-02
"KS_Clint_0532_Rep1","KS_Clint_0532_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1987-10-20
"KS_Liz_3106_Rep1","KS_Liz_3106_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,2010-05-18
"KS_Clint_0535_Rep1","KS_Clint_0535_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1992-07-29
"KS_Clint_0531_Rep1","KS_Clint_0531_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1986-06-04
"KS_Liz_3107_Rep2","KS_Liz_3107_Rep2","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,2015-05-18
"KS_Liz_3108_Rep1","KS_Liz_3108_Rep1","KS_MMI_Site003","Ref","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,2016-05-16
"KS_Liz_3107_Rep1","KS_Liz_3107_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,2015-05-18
"KS_Clint_0534_Rep1","KS_Clint_0534_Rep1","KS_MMI_Site003","No","Ref",-100.49189,443.898488262807,"eco3_25",530.986554992943,20.0323,1.85050281981249,9.59120262763928,939.266709029938,16.0170001983769,8.45948669649434,0.0890335909244361,719.228101623147,181.650706607431,16473.2319,36.8798,1.09155404567396,43.21,13.8915910491884,0.165864466773795,37.01163,1991-05-15
"KS_Liz_3515_Rep1","KS_Liz_3515_Rep1","KS_MMI_Site004","Strs","HighStrs",-95.01117,1137.53090811285,"eco3_40",1130.88784085769,36.0146,1.7362237468987,9.24331757745948,957.689831329286,16.0170001983654,2.87772967801375,0.208270514076913,236.906730769231,71.5770600151189,152.3916,14.4217,1.09155404567692,4.86,14.2153390737692,0.224710712849164,37.01732,2015-09-22
"KS_Liz_3515_Rep2","KS_Liz_3515_Rep2","KS_MMI_Site004","No","HighStrs",-95.01117,1137.53090811285,"eco3_40",1130.88784085769,36.0146,1.7362237468987,9.24331757745948,957.689831329286,16.0170001983654,2.87772967801375,0.208270514076913,236.906730769231,71.5770600151189,152.3916,14.4217,1.09155404567692,4.86,14.2153390737692,0.224710712849164,37.01732,2015-09-22
"KS_Liz_3568_Rep1","KS_Liz_3568_Rep1","KS_MMI_Site005","Ref","Ref",-96.263,1041.4496390309,"eco3_29",1038.89630694767,33.0684,1.01937701807549,5.37843512810569,786.827583583157,2.13433251745432,2.88608616255535,0.0392624126381382,262.497566445183,130.642327393362,59.1417,17.3279,1.35782856244186,7.42,14.4805118475083,0.317652066060404,37.0174,2016-07-18
"KS_Liz_3221_Rep1","KS_Liz_3221_Rep1","KS_MMI_Site006","Strs","Strs",-97.58261,847.955493416609,"eco3_27",863.031223383459,39.0339,1.73401192291673,9.05278077843778,925.33719364117,16.0170001983709,1.81332529580958,0.0756862854521298,333.766817042607,166.261617953532,261.2745,9.8921,1.09155404567669,4.58,14.8671330234336,4.51049645022494,37.01885,2007-07-16
"KS_Clint_0369_Rep1","KS_Clint_0369_Rep1","KS_MMI_Site007","No","Strs",-94.72081,1159.26953371015,"eco3_39",1156.68273926,36.2511,0.826486067086445,3.77591567388146,887.806759828781,16.0170001983333,3.46238685760863,0.0650820213313122,239.394666666667,110.029282882533,6287.2983,16.6884,1.09155404568,976,14.436167717,0.139238323227679,37.02395,1985-04-17
"KS_Clint_0373_Rep1","KS_Clint_0373_Rep1","KS_MMI_Site007","No","Strs",-94.72081,1159.26953371015,"eco3_39",1156.68273926,36.2511,0.826486067086445,3.77591567388146,887.806759828781,16.0170001983333,3.46238685760863,0.0650820213313122,239.394666666667,110.029282882533,6287.2983,16.6884,1.09155404568,976,14.436167717,0.139238323227679,37.02395,1989-08-07
"KS_Clint_0375_Rep1","KS_Clint_0375_Rep1","KS_MMI_Site007","No","Strs",-94.72081,1159.26953371015,"eco3_39",1156.68273926,36.2511,0.826486067086445,3.77591567388146,887.806759828781,16.0170001983333,3.46238685760863,0.0650820213313122,239.394666666667,110.029282882533,6287.2983,16.6884,1.09155404568,976,14.436167717,0.139238323227679,37.02395,1991-04-17
"KS_Clint_0376_Rep1","KS_Clint_0376_Rep1","KS_MMI_Site007","No","Strs",-94.72081,1159.26953371015,"eco3_39",1156.68273926,36.2511,0.826486067086445,3.77591567388146,887.806759828781,16.0170001983333,3.46238685760863,0.0650820213313122,239.394666666667,110.029282882533,6287.2983,16.6884,1.09155404568,976,14.436167717,0.139238323227679,37.02395,1992-09-02
"KS_Clint_0377_Rep1","KS_Clint_0377_Rep1","KS_MMI_Site007","No","Strs",-94.72081,1159.26953371015,"eco3_39",1156.68273926,36.2511,0.826486067086445,3.77591567388146,887.806759828781,16.0170001983333,3.46238685760863,0.0650820213313122,239.394666666667,110.029282882533,6287.2983,16.6884,1.09155404568,976,14.436167717,0.139238323227679,37.02395,1993-08-25
